DieaseName,Link,GeneSymbol
A,1,BANK1
A,1,CD24
A,1,CXCR4
A,1,LARGE1
A,1,VNN2
A,1,BLK
A,1,FBXO32
A,1,RALGPS2
A,1,SKIL
A,1,CLEC12A
A,1,TSC22D3
A,1,CLK1
A,1,ABCG1
A,1,ALDH8A1
A,1,RTN4
A,1,ERO1B
A,1,SHISA2
A,1,ARID1B
A,1,OR6A2
A,1,SLC6A13
A,1,N4BP2L2
A,1,TNFRSF17
A,1,ATF2
A,1,CFL2
A,1,GNB5
A,1,YTHDC1
A,1,ZC3H14
A,1,RUFY2
A,1,LRRC37A3
A,1,EBF1
